Scenario,Version,Time,Channel,Market,Measure,value
Baseline,Working,Aug_2026,Organic,Orlando,CVR,0.04
Baseline,Working,Aug_2026,Organic,Orlando,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,Orlando,AOV,250
Baseline,Working,Aug_2026,Organic,Orlando,COGS_Rate,0.38
Baseline,Working,Aug_2026,Organic,Miami,Spend,18400
Baseline,Working,Aug_2026,Organic,Miami,CPC,1.74
Baseline,Working,Aug_2026,Organic,Miami,CVR,0.04
Baseline,Working,Aug_2026,Organic,Miami,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,Miami,AOV,300
Baseline,Working,Aug_2026,Organic,Miami,COGS_Rate,0.38
Baseline,Working,Aug_2026,Organic,Atlanta,Spend,18600
Baseline,Working,Aug_2026,Organic,Atlanta,CPC,1.76
Baseline,Working,Aug_2026,Organic,Atlanta,CVR,0.04
Baseline,Working,Aug_2026,Organic,Atlanta,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,Atlanta,AOV,350
Baseline,Working,Aug_2026,Organic,Atlanta,COGS_Rate,0.38
Baseline,Working,Aug_2026,Organic,Charlotte,Spend,18800
Baseline,Working,Aug_2026,Organic,Charlotte,CPC,1.78
Baseline,Working,Aug_2026,Organic,Charlotte,CVR,0.04
Baseline,Working,Aug_2026,Organic,Charlotte,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,Charlotte,AOV,400
Baseline,Working,Aug_2026,Organic,Charlotte,COGS_Rate,0.38
Baseline,Working,Aug_2026,Organic,New_York_City,Spend,19000
Baseline,Working,Aug_2026,Organic,New_York_City,CPC,1.8
Baseline,Working,Aug_2026,Organic,New_York_City,CVR,0.04
Baseline,Working,Aug_2026,Organic,New_York_City,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,New_York_City,AOV,450
Baseline,Working,Aug_2026,Organic,New_York_City,COGS_Rate,0.38
Baseline,Working,Aug_2026,Organic,Boston,Spend,19200
Baseline,Working,Aug_2026,Organic,Boston,CPC,1.8199999999999998
Baseline,Working,Aug_2026,Organic,Boston,CVR,0.04
Baseline,Working,Aug_2026,Organic,Boston,Close_Rate,0.14
Baseline,Working,Aug_2026,Organic,Boston,AOV,500
Baseline,Working,Aug_2026,Organic,Boston,COGS_Rate,0.38
Baseline,Working,Sep_2026,Paid_Search,Tampa,Spend,14500
Baseline,Working,Sep_2026,Paid_Search,Tampa,CPC,1.5
Baseline,Working,Sep_2026,Paid_Search,Tampa,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Tampa,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Tampa,AOV,200
Baseline,Working,Sep_2026,Paid_Search,Tampa,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,Orlando,Spend,14700
Baseline,Working,Sep_2026,Paid_Search,Orlando,CPC,1.52
Baseline,Working,Sep_2026,Paid_Search,Orlando,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Orlando,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Orlando,AOV,250
Baseline,Working,Sep_2026,Paid_Search,Orlando,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,Miami,Spend,14900
Baseline,Working,Sep_2026,Paid_Search,Miami,CPC,1.54
Baseline,Working,Sep_2026,Paid_Search,Miami,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Miami,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Miami,AOV,300
Baseline,Working,Sep_2026,Paid_Search,Miami,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,Atlanta,Spend,15100
Baseline,Working,Sep_2026,Paid_Search,Atlanta,CPC,1.56
Baseline,Working,Sep_2026,Paid_Search,Atlanta,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Atlanta,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Atlanta,AOV,350
Baseline,Working,Sep_2026,Paid_Search,Atlanta,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,Charlotte,Spend,15300
Baseline,Working,Sep_2026,Paid_Search,Charlotte,CPC,1.58
Baseline,Working,Sep_2026,Paid_Search,Charlotte,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Charlotte,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Charlotte,AOV,400
Baseline,Working,Sep_2026,Paid_Search,Charlotte,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,New_York_City,Spend,15500
Baseline,Working,Sep_2026,Paid_Search,New_York_City,CPC,1.6
Baseline,Working,Sep_2026,Paid_Search,New_York_City,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,New_York_City,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,New_York_City,AOV,450
Baseline,Working,Sep_2026,Paid_Search,New_York_City,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Search,Boston,Spend,15700
Baseline,Working,Sep_2026,Paid_Search,Boston,CPC,1.62
Baseline,Working,Sep_2026,Paid_Search,Boston,CVR,0.02
Baseline,Working,Sep_2026,Paid_Search,Boston,Close_Rate,0.1
Baseline,Working,Sep_2026,Paid_Search,Boston,AOV,500
Baseline,Working,Sep_2026,Paid_Search,Boston,COGS_Rate,0.3
Baseline,Working,Sep_2026,Paid_Social,Tampa,Spend,15500
Baseline,Working,Sep_2026,Paid_Social,Tampa,CPC,1.55
Baseline,Working,Sep_2026,Paid_Social,Tampa,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Tampa,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Tampa,AOV,200
Baseline,Working,Sep_2026,Paid_Social,Tampa,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,Orlando,Spend,15700
Baseline,Working,Sep_2026,Paid_Social,Orlando,CPC,1.57
Baseline,Working,Sep_2026,Paid_Social,Orlando,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Orlando,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Orlando,AOV,250
Baseline,Working,Sep_2026,Paid_Social,Orlando,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,Miami,Spend,15900
Baseline,Working,Sep_2026,Paid_Social,Miami,CPC,1.59
Baseline,Working,Sep_2026,Paid_Social,Miami,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Miami,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Miami,AOV,300
Baseline,Working,Sep_2026,Paid_Social,Miami,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,Atlanta,Spend,16100
Baseline,Working,Sep_2026,Paid_Social,Atlanta,CPC,1.61
Baseline,Working,Sep_2026,Paid_Social,Atlanta,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Atlanta,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Atlanta,AOV,350
Baseline,Working,Sep_2026,Paid_Social,Atlanta,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,Charlotte,Spend,16300
Baseline,Working,Sep_2026,Paid_Social,Charlotte,CPC,1.6300000000000001
Baseline,Working,Sep_2026,Paid_Social,Charlotte,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Charlotte,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Charlotte,AOV,400
Baseline,Working,Sep_2026,Paid_Social,Charlotte,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,New_York_City,Spend,16500
Baseline,Working,Sep_2026,Paid_Social,New_York_City,CPC,1.6500000000000001
Baseline,Working,Sep_2026,Paid_Social,New_York_City,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,New_York_City,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,New_York_City,AOV,450
Baseline,Working,Sep_2026,Paid_Social,New_York_City,COGS_Rate,0.32
Baseline,Working,Sep_2026,Paid_Social,Boston,Spend,16700
Baseline,Working,Sep_2026,Paid_Social,Boston,CPC,1.67
Baseline,Working,Sep_2026,Paid_Social,Boston,CVR,0.025
Baseline,Working,Sep_2026,Paid_Social,Boston,Close_Rate,0.11
Baseline,Working,Sep_2026,Paid_Social,Boston,AOV,500
Baseline,Working,Sep_2026,Paid_Social,Boston,COGS_Rate,0.32
Baseline,Working,Sep_2026,Display,Tampa,Spend,16500
Baseline,Working,Sep_2026,Display,Tampa,CPC,1.6
Baseline,Working,Sep_2026,Display,Tampa,CVR,0.03
Baseline,Working,Sep_2026,Display,Tampa,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Tampa,AOV,200
Baseline,Working,Sep_2026,Display,Tampa,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,Orlando,Spend,16700
Baseline,Working,Sep_2026,Display,Orlando,CPC,1.62
Baseline,Working,Sep_2026,Display,Orlando,CVR,0.03
Baseline,Working,Sep_2026,Display,Orlando,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Orlando,AOV,250
Baseline,Working,Sep_2026,Display,Orlando,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,Miami,Spend,16900
Baseline,Working,Sep_2026,Display,Miami,CPC,1.6400000000000001
Baseline,Working,Sep_2026,Display,Miami,CVR,0.03
Baseline,Working,Sep_2026,Display,Miami,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Miami,AOV,300
Baseline,Working,Sep_2026,Display,Miami,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,Atlanta,Spend,17100
Baseline,Working,Sep_2026,Display,Atlanta,CPC,1.6600000000000001
Baseline,Working,Sep_2026,Display,Atlanta,CVR,0.03
Baseline,Working,Sep_2026,Display,Atlanta,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Atlanta,AOV,350
Baseline,Working,Sep_2026,Display,Atlanta,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,Charlotte,Spend,17300
Baseline,Working,Sep_2026,Display,Charlotte,CPC,1.6800000000000002
Baseline,Working,Sep_2026,Display,Charlotte,CVR,0.03
Baseline,Working,Sep_2026,Display,Charlotte,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Charlotte,AOV,400
Baseline,Working,Sep_2026,Display,Charlotte,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,New_York_City,Spend,17500
Baseline,Working,Sep_2026,Display,New_York_City,CPC,1.7000000000000002
Baseline,Working,Sep_2026,Display,New_York_City,CVR,0.03
Baseline,Working,Sep_2026,Display,New_York_City,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,New_York_City,AOV,450
Baseline,Working,Sep_2026,Display,New_York_City,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Display,Boston,Spend,17700
Baseline,Working,Sep_2026,Display,Boston,CPC,1.7200000000000002
Baseline,Working,Sep_2026,Display,Boston,CVR,0.03
Baseline,Working,Sep_2026,Display,Boston,Close_Rate,0.12000000000000001
Baseline,Working,Sep_2026,Display,Boston,AOV,500
Baseline,Working,Sep_2026,Display,Boston,COGS_Rate,0.33999999999999997
Baseline,Working,Sep_2026,Email,Tampa,Spend,17500
Baseline,Working,Sep_2026,Email,Tampa,CPC,1.65
Baseline,Working,Sep_2026,Email,Tampa,CVR,0.035
Baseline,Working,Sep_2026,Email,Tampa,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Tampa,AOV,200
Baseline,Working,Sep_2026,Email,Tampa,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,Orlando,Spend,17700
Baseline,Working,Sep_2026,Email,Orlando,CPC,1.67
Baseline,Working,Sep_2026,Email,Orlando,CVR,0.035
Baseline,Working,Sep_2026,Email,Orlando,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Orlando,AOV,250
Baseline,Working,Sep_2026,Email,Orlando,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,Miami,Spend,17900
Baseline,Working,Sep_2026,Email,Miami,CPC,1.69
Baseline,Working,Sep_2026,Email,Miami,CVR,0.035
Baseline,Working,Sep_2026,Email,Miami,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Miami,AOV,300
Baseline,Working,Sep_2026,Email,Miami,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,Atlanta,Spend,18100
Baseline,Working,Sep_2026,Email,Atlanta,CPC,1.71
Baseline,Working,Sep_2026,Email,Atlanta,CVR,0.035
Baseline,Working,Sep_2026,Email,Atlanta,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Atlanta,AOV,350
Baseline,Working,Sep_2026,Email,Atlanta,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,Charlotte,Spend,18300
Baseline,Working,Sep_2026,Email,Charlotte,CPC,1.73
Baseline,Working,Sep_2026,Email,Charlotte,CVR,0.035
Baseline,Working,Sep_2026,Email,Charlotte,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Charlotte,AOV,400
Baseline,Working,Sep_2026,Email,Charlotte,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,New_York_City,Spend,18500
Baseline,Working,Sep_2026,Email,New_York_City,CPC,1.75
Baseline,Working,Sep_2026,Email,New_York_City,CVR,0.035
Baseline,Working,Sep_2026,Email,New_York_City,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,New_York_City,AOV,450
Baseline,Working,Sep_2026,Email,New_York_City,COGS_Rate,0.36
Baseline,Working,Sep_2026,Email,Boston,Spend,18700
Baseline,Working,Sep_2026,Email,Boston,CPC,1.77
Baseline,Working,Sep_2026,Email,Boston,CVR,0.035
Baseline,Working,Sep_2026,Email,Boston,Close_Rate,0.13
Baseline,Working,Sep_2026,Email,Boston,AOV,500
Baseline,Working,Sep_2026,Email,Boston,COGS_Rate,0.36
Baseline,Working,Sep_2026,Organic,Tampa,Spend,18500
Baseline,Working,Sep_2026,Organic,Tampa,CPC,1.7
Baseline,Working,Sep_2026,Organic,Tampa,CVR,0.04
Baseline,Working,Sep_2026,Organic,Tampa,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Tampa,AOV,200
Baseline,Working,Sep_2026,Organic,Tampa,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,Orlando,Spend,18700
Baseline,Working,Sep_2026,Organic,Orlando,CPC,1.72
Baseline,Working,Sep_2026,Organic,Orlando,CVR,0.04
Baseline,Working,Sep_2026,Organic,Orlando,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Orlando,AOV,250
Baseline,Working,Sep_2026,Organic,Orlando,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,Miami,Spend,18900
Baseline,Working,Sep_2026,Organic,Miami,CPC,1.74
Baseline,Working,Sep_2026,Organic,Miami,CVR,0.04
Baseline,Working,Sep_2026,Organic,Miami,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Miami,AOV,300
Baseline,Working,Sep_2026,Organic,Miami,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,Atlanta,Spend,19100
Baseline,Working,Sep_2026,Organic,Atlanta,CPC,1.76
Baseline,Working,Sep_2026,Organic,Atlanta,CVR,0.04
Baseline,Working,Sep_2026,Organic,Atlanta,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Atlanta,AOV,350
Baseline,Working,Sep_2026,Organic,Atlanta,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,Charlotte,Spend,19300
Baseline,Working,Sep_2026,Organic,Charlotte,CPC,1.78
Baseline,Working,Sep_2026,Organic,Charlotte,CVR,0.04
Baseline,Working,Sep_2026,Organic,Charlotte,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Charlotte,AOV,400
Baseline,Working,Sep_2026,Organic,Charlotte,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,New_York_City,Spend,19500
Baseline,Working,Sep_2026,Organic,New_York_City,CPC,1.8
Baseline,Working,Sep_2026,Organic,New_York_City,CVR,0.04
Baseline,Working,Sep_2026,Organic,New_York_City,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,New_York_City,AOV,450
Baseline,Working,Sep_2026,Organic,New_York_City,COGS_Rate,0.38
Baseline,Working,Sep_2026,Organic,Boston,Spend,19700
Baseline,Working,Sep_2026,Organic,Boston,CPC,1.8199999999999998
Baseline,Working,Sep_2026,Organic,Boston,CVR,0.04
Baseline,Working,Sep_2026,Organic,Boston,Close_Rate,0.14
Baseline,Working,Sep_2026,Organic,Boston,AOV,500
Baseline,Working,Sep_2026,Organic,Boston,COGS_Rate,0.38
Baseline,Working,Oct_2026,Paid_Search,Tampa,Spend,15000
Baseline,Working,Oct_2026,Paid_Search,Tampa,CPC,1.5
Baseline,Working,Oct_2026,Paid_Search,Tampa,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Tampa,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Tampa,AOV,200
Baseline,Working,Oct_2026,Paid_Search,Tampa,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,Orlando,Spend,15200
Baseline,Working,Oct_2026,Paid_Search,Orlando,CPC,1.52
Baseline,Working,Oct_2026,Paid_Search,Orlando,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Orlando,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Orlando,AOV,250
Baseline,Working,Oct_2026,Paid_Search,Orlando,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,Miami,Spend,15400
Baseline,Working,Oct_2026,Paid_Search,Miami,CPC,1.54
Baseline,Working,Oct_2026,Paid_Search,Miami,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Miami,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Miami,AOV,300
Baseline,Working,Oct_2026,Paid_Search,Miami,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,Atlanta,Spend,15600
Baseline,Working,Oct_2026,Paid_Search,Atlanta,CPC,1.56
Baseline,Working,Oct_2026,Paid_Search,Atlanta,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Atlanta,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Atlanta,AOV,350
Baseline,Working,Oct_2026,Paid_Search,Atlanta,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,Charlotte,Spend,15800
Baseline,Working,Oct_2026,Paid_Search,Charlotte,CPC,1.58
Baseline,Working,Oct_2026,Paid_Search,Charlotte,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Charlotte,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Charlotte,AOV,400
Baseline,Working,Oct_2026,Paid_Search,Charlotte,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,New_York_City,Spend,16000
Baseline,Working,Oct_2026,Paid_Search,New_York_City,CPC,1.6
Baseline,Working,Oct_2026,Paid_Search,New_York_City,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,New_York_City,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,New_York_City,AOV,450
Baseline,Working,Oct_2026,Paid_Search,New_York_City,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Search,Boston,Spend,16200
Baseline,Working,Oct_2026,Paid_Search,Boston,CPC,1.62
Baseline,Working,Oct_2026,Paid_Search,Boston,CVR,0.02
Baseline,Working,Oct_2026,Paid_Search,Boston,Close_Rate,0.1
Baseline,Working,Oct_2026,Paid_Search,Boston,AOV,500
Baseline,Working,Oct_2026,Paid_Search,Boston,COGS_Rate,0.3
Baseline,Working,Oct_2026,Paid_Social,Tampa,Spend,16000
Baseline,Working,Oct_2026,Paid_Social,Tampa,CPC,1.55
Baseline,Working,Oct_2026,Paid_Social,Tampa,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Tampa,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Tampa,AOV,200
Baseline,Working,Oct_2026,Paid_Social,Tampa,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,Orlando,Spend,16200
Baseline,Working,Oct_2026,Paid_Social,Orlando,CPC,1.57
Baseline,Working,Oct_2026,Paid_Social,Orlando,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Orlando,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Orlando,AOV,250
Baseline,Working,Oct_2026,Paid_Social,Orlando,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,Miami,Spend,16400
Baseline,Working,Oct_2026,Paid_Social,Miami,CPC,1.59
Baseline,Working,Oct_2026,Paid_Social,Miami,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Miami,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Miami,AOV,300
Baseline,Working,Oct_2026,Paid_Social,Miami,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,Atlanta,Spend,16600
Baseline,Working,Oct_2026,Paid_Social,Atlanta,CPC,1.61
Baseline,Working,Oct_2026,Paid_Social,Atlanta,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Atlanta,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Atlanta,AOV,350
Baseline,Working,Oct_2026,Paid_Social,Atlanta,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,Charlotte,Spend,16800
Baseline,Working,Oct_2026,Paid_Social,Charlotte,CPC,1.6300000000000001
Baseline,Working,Oct_2026,Paid_Social,Charlotte,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Charlotte,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Charlotte,AOV,400
Baseline,Working,Oct_2026,Paid_Social,Charlotte,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,New_York_City,Spend,17000
Baseline,Working,Oct_2026,Paid_Social,New_York_City,CPC,1.6500000000000001
Baseline,Working,Oct_2026,Paid_Social,New_York_City,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,New_York_City,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,New_York_City,AOV,450
Baseline,Working,Oct_2026,Paid_Social,New_York_City,COGS_Rate,0.32
Baseline,Working,Oct_2026,Paid_Social,Boston,Spend,17200
Baseline,Working,Oct_2026,Paid_Social,Boston,CPC,1.67
Baseline,Working,Oct_2026,Paid_Social,Boston,CVR,0.025
Baseline,Working,Oct_2026,Paid_Social,Boston,Close_Rate,0.11
Baseline,Working,Oct_2026,Paid_Social,Boston,AOV,500
Baseline,Working,Oct_2026,Paid_Social,Boston,COGS_Rate,0.32
Baseline,Working,Oct_2026,Display,Tampa,Spend,17000
Baseline,Working,Oct_2026,Display,Tampa,CPC,1.6
Baseline,Working,Oct_2026,Display,Tampa,CVR,0.03
Baseline,Working,Oct_2026,Display,Tampa,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Tampa,AOV,200
Baseline,Working,Oct_2026,Display,Tampa,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,Orlando,Spend,17200
Baseline,Working,Oct_2026,Display,Orlando,CPC,1.62
Baseline,Working,Oct_2026,Display,Orlando,CVR,0.03
Baseline,Working,Oct_2026,Display,Orlando,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Orlando,AOV,250
Baseline,Working,Oct_2026,Display,Orlando,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,Miami,Spend,17400
Baseline,Working,Oct_2026,Display,Miami,CPC,1.6400000000000001
Baseline,Working,Oct_2026,Display,Miami,CVR,0.03
Baseline,Working,Oct_2026,Display,Miami,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Miami,AOV,300
Baseline,Working,Oct_2026,Display,Miami,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,Atlanta,Spend,17600
Baseline,Working,Oct_2026,Display,Atlanta,CPC,1.6600000000000001
Baseline,Working,Oct_2026,Display,Atlanta,CVR,0.03
Baseline,Working,Oct_2026,Display,Atlanta,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Atlanta,AOV,350
Baseline,Working,Oct_2026,Display,Atlanta,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,Charlotte,Spend,17800
Baseline,Working,Oct_2026,Display,Charlotte,CPC,1.6800000000000002
Baseline,Working,Oct_2026,Display,Charlotte,CVR,0.03
Baseline,Working,Oct_2026,Display,Charlotte,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Charlotte,AOV,400
Baseline,Working,Oct_2026,Display,Charlotte,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,New_York_City,Spend,18000
Baseline,Working,Oct_2026,Display,New_York_City,CPC,1.7000000000000002
Baseline,Working,Oct_2026,Display,New_York_City,CVR,0.03
Baseline,Working,Oct_2026,Display,New_York_City,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,New_York_City,AOV,450
Baseline,Working,Oct_2026,Display,New_York_City,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Display,Boston,Spend,18200
Baseline,Working,Oct_2026,Display,Boston,CPC,1.7200000000000002
Baseline,Working,Oct_2026,Display,Boston,CVR,0.03
Baseline,Working,Oct_2026,Display,Boston,Close_Rate,0.12000000000000001
Baseline,Working,Oct_2026,Display,Boston,AOV,500
Baseline,Working,Oct_2026,Display,Boston,COGS_Rate,0.33999999999999997
Baseline,Working,Oct_2026,Email,Tampa,Spend,18000
Baseline,Working,Oct_2026,Email,Tampa,CPC,1.65
Baseline,Working,Oct_2026,Email,Tampa,CVR,0.035
Baseline,Working,Oct_2026,Email,Tampa,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,Tampa,AOV,200
Baseline,Working,Oct_2026,Email,Tampa,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,Orlando,Spend,18200
Baseline,Working,Oct_2026,Email,Orlando,CPC,1.67
Baseline,Working,Oct_2026,Email,Orlando,CVR,0.035
Baseline,Working,Oct_2026,Email,Orlando,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,Orlando,AOV,250
Baseline,Working,Oct_2026,Email,Orlando,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,Miami,Spend,18400
Baseline,Working,Oct_2026,Email,Miami,CPC,1.69
Baseline,Working,Oct_2026,Email,Miami,CVR,0.035
Baseline,Working,Oct_2026,Email,Miami,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,Miami,AOV,300
Baseline,Working,Oct_2026,Email,Miami,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,Atlanta,Spend,18600
Baseline,Working,Oct_2026,Email,Atlanta,CPC,1.71
Baseline,Working,Oct_2026,Email,Atlanta,CVR,0.035
Baseline,Working,Oct_2026,Email,Atlanta,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,Atlanta,AOV,350
Baseline,Working,Oct_2026,Email,Atlanta,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,Charlotte,Spend,18800
Baseline,Working,Oct_2026,Email,Charlotte,CPC,1.73
Baseline,Working,Oct_2026,Email,Charlotte,CVR,0.035
Baseline,Working,Oct_2026,Email,Charlotte,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,Charlotte,AOV,400
Baseline,Working,Oct_2026,Email,Charlotte,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,New_York_City,Spend,19000
Baseline,Working,Oct_2026,Email,New_York_City,CPC,1.75
Baseline,Working,Oct_2026,Email,New_York_City,CVR,0.035
Baseline,Working,Oct_2026,Email,New_York_City,Close_Rate,0.13
Baseline,Working,Oct_2026,Email,New_York_City,AOV,450
Baseline,Working,Oct_2026,Email,New_York_City,COGS_Rate,0.36
Baseline,Working,Oct_2026,Email,Boston,Spend,19200
Baseline,Working,Oct_2026,Email,Boston,CPC,1.77
